case,method,denominator,parameter,n,mean,mean_MCSE,truth,bias,bias_MCSE,RMSE,RMSE_MCSE,MSE,MSE_MCSE
cf_zero_ending,initial,certified_initial,cumulative_relative_0,100,1.054519587324356,0.009154067094245195,1.0,0.05451958732435598,0.009154067094245195,0.10615216858004552,0.007362756508474575,0.011268282894246404,0.0015631451402028408
cf_zero_ending,initial,certified_initial,baseline_relative_ISE_0,100,0.03266361267628077,0.0023105669835953094,,,,,,,
cf_zero_ending,initial,certified_initial,cumulative_relative_1,100,4.430953455887857,0.19684062094146293,1.0,3.4309534558878574,0.19684062094146293,3.950609875915145,0.3117393023372267,15.607318391678275,2.4631207330486897
cf_zero_ending,initial,certified_initial,baseline_relative_ISE_1,100,28.41284557059207,5.8144922766195215,,,,,,,
cf_zero_ending,initial,certified_initial,prediction_mse,100,0.25140168176050925,0.0008747585228655227,,,,,,,
cf_zero_ending,initial,certified_initial,negative_prediction_fraction,100,0.0,0.0,,,,,,,
cf_zero_ending,projected_initial,certified_initial,treatment_0,100,-0.3848844091324478,0.01133678796909884,-0.35,-0.034884409132447815,0.011336787969098839,0.1180706372672483,0.007969158081250226,0.013940675384694123,0.001881847146273312
cf_zero_ending,projected_initial,certified_initial,FEV10_0,100,-0.1923164014140629,0.002386965475655675,-0.18,-0.012316401414062842,0.002386965475655675,0.02675362700284897,0.001967878565127177,0.0007157565578075695,0.00010529577823662826
cf_zero_ending,projected_initial,certified_initial,treatment_1,100,0.09860504640999367,0.015887175296873387,0.05,0.04860504640999369,0.015887175296873387,0.16537920694259742,0.012916139123946586,0.027350282088962462,0.004272121690157083
cf_zero_ending,projected_initial,certified_initial,FEV10_1,100,0.10705112009580686,0.00308604066907412,0.08,0.027051120095806867,0.00308604066907412,0.040921927527238146,0.003270881821433703,0.001674604152544531,0.0002677015776937414
cf_zero_ending,projected_initial,certified_initial,nu0,100,0.2885113836852984,0.0016049331156377804,0.4,-0.11148861631470167,0.0016049331156377804,0.11262644799525628,0.0015779767044961964,0.01268471678802817,0.0003554438224933335
cf_zero_ending,projected_initial,certified_initial,nu1,100,0.10292729414258721,0.000898002775396611,0.0,0.10292729414258721,0.000898002775396611,0.10331438606985983,0.0008988122809274289,0.010673862368992048,0.0001857204779921354
cf_zero_ending,projected_initial,certified_initial,theta,100,-0.012563068018408651,0.0005999642301318936,0.0,-0.012563068018408651,0.0005999642301318936,0.013909220995494324,0.0006048320159233912,0.00019346642870150013,1.682548434925758e-05
cf_zero_ending,projected_initial,certified_initial,cumulative_relative_0,100,1.054519587324356,0.009154067094245195,1.0,0.05451958732435598,0.009154067094245195,0.10615216858004552,0.007362756508474575,0.011268282894246404,0.0015631451402028408
cf_zero_ending,projected_initial,certified_initial,baseline_relative_ISE_0,100,0.03266361267628077,0.0023105669835953094,,,,,,,
cf_zero_ending,projected_initial,certified_initial,cumulative_relative_1,100,4.430953455887857,0.19684062094146293,1.0,3.4309534558878574,0.19684062094146293,3.950609875915145,0.3117393023372267,15.607318391678275,2.4631207330486897
cf_zero_ending,projected_initial,certified_initial,baseline_relative_ISE_1,100,28.41284557059207,5.8144922766195215,,,,,,,
cf_zero_ending,projected_initial,certified_initial,prediction_mse,100,0.25140168176050925,0.0008747585228655227,,,,,,,
cf_zero_ending,projected_initial,certified_initial,negative_prediction_fraction,100,0.0,0.0,,,,,,,
cf_zero_ending,fallback,certified_initial,treatment_0,100,-0.36357396664730574,0.010746581493320558,-0.35,-0.013573966647305863,0.010746581493320558,0.10778527235205923,0.007420011055123957,0.011617664936007584,0.0015995358248636522
cf_zero_ending,fallback,certified_initial,FEV10_0,100,-0.18192021553218293,0.0022916980904193604,-0.18,-0.00192021553218292,0.0022916980904193604,0.022882818037024615,0.0017163904688610586,0.0005236233613155791,7.855170155886194e-05
cf_zero_ending,fallback,certified_initial,treatment_1,100,0.05151830673606336,0.012193325208221893,0.05,0.0015183067360633534,0.012193325208221893,0.12133155417721006,0.009006314004181346,0.01472134603905726,0.002185500151070589
cf_zero_ending,fallback,certified_initial,FEV10_1,100,0.080648748438213,0.002370855916120551,0.08,0.0006487484382129864,0.0023708559161205512,0.023598637550957507,0.001565632888671642,0.0005568956942614618,7.389360615524138e-05
cf_zero_ending,fallback,certified_initial,nu0,100,0.3887782159486545,0.013304910486539659,0.4,-0.011221784051345518,0.013304910486539659,0.13285696105106234,0.01292943613077003,0.017650972099723494,0.003435531184875824
cf_zero_ending,fallback,certified_initial,nu1,100,0.028943717057599138,0.0036428221199944753,0.0,0.028943717057599138,0.0036428221199944753,0.046384091064766354,0.005415065842005969,0.0021514839039045376,0.0005023458142746211
cf_zero_ending,fallback,certified_initial,theta,100,0.011351622785778368,0.0065530207868811875,0.0,0.011351622785778368,0.0065530207868811875,0.06618251583135079,0.0045705321064685115,0.0043801254017669985,0.0006049786269880986
cf_zero_ending,fallback,certified_initial,cumulative_relative_0,100,0.9762677873671375,0.00763029809858295,1.0,-0.023732212632862657,0.00763029809858295,0.07954333017105851,0.005995323216784487,0.006327141374702027,0.0009537759482298022
cf_zero_ending,fallback,certified_initial,baseline_relative_ISE_0,100,0.020922183723940266,0.0012083913717168854,,,,,,,
cf_zero_ending,fallback,certified_initial,cumulative_relative_1,100,1.0923698816942038,0.016407780805288902,1.0,0.0923698816942037,0.016407780805288905,0.18757533651492533,0.017103464052732577,0.03518450686868748,0.006416376050524484
cf_zero_ending,fallback,certified_initial,baseline_relative_ISE_1,100,0.09575722673511212,0.013799277707140576,,,,,,,
cf_zero_ending,fallback,certified_initial,prediction_mse,100,0.16916289665797582,0.0007839675556436754,,,,,,,
cf_zero_ending,fallback,certified_initial,negative_prediction_fraction,100,0.0,0.0,,,,,,,
cf_zero_ending,initial,coupled_accepted,treatment_0,100,-0.3848844091324478,0.01133678796909884,-0.35,-0.034884409132447815,0.011336787969098839,0.1180706372672483,0.007969158081250226,0.013940675384694123,0.001881847146273312
cf_zero_ending,initial,coupled_accepted,FEV10_0,100,-0.1923164014140629,0.002386965475655675,-0.18,-0.012316401414062842,0.002386965475655675,0.02675362700284897,0.001967878565127177,0.0007157565578075695,0.00010529577823662826
cf_zero_ending,initial,coupled_accepted,treatment_1,100,0.09860504640999367,0.015887175296873387,0.05,0.04860504640999369,0.015887175296873387,0.16537920694259742,0.012916139123946586,0.027350282088962462,0.004272121690157083
cf_zero_ending,initial,coupled_accepted,FEV10_1,100,0.10705112009580686,0.00308604066907412,0.08,0.027051120095806867,0.00308604066907412,0.040921927527238146,0.003270881821433703,0.001674604152544531,0.0002677015776937414
cf_zero_ending,initial,coupled_accepted,nu0,100,0.28851138368529833,0.0016049331156377804,0.4,-0.11148861631470167,0.0016049331156377804,0.11262644799525628,0.0015779767044961962,0.01268471678802817,0.00035544382249333347
cf_zero_ending,initial,coupled_accepted,nu1,100,0.10292729414258721,0.000898002775396611,0.0,0.10292729414258721,0.000898002775396611,0.10331438606985983,0.0008988122809274286,0.010673862368992048,0.00018572047799213535
cf_zero_ending,initial,coupled_accepted,theta,100,-0.012563068018408651,0.0005999642301318935,0.0,-0.012563068018408651,0.0005999642301318935,0.013909220995494322,0.0006048320159233912,0.00019346642870150007,1.682548434925758e-05
cf_zero_ending,initial,coupled_accepted,cumulative_relative_0,100,1.054519587324356,0.009154067094245195,1.0,0.05451958732435598,0.009154067094245195,0.10615216858004552,0.007362756508474575,0.011268282894246404,0.0015631451402028408
cf_zero_ending,initial,coupled_accepted,baseline_relative_ISE_0,100,0.03266361267628077,0.0023105669835953094,,,,,,,
cf_zero_ending,initial,coupled_accepted,cumulative_relative_1,100,4.430953455887857,0.19684062094146293,1.0,3.4309534558878574,0.19684062094146293,3.950609875915145,0.3117393023372267,15.607318391678275,2.4631207330486897
cf_zero_ending,initial,coupled_accepted,baseline_relative_ISE_1,100,28.41284557059207,5.8144922766195215,,,,,,,
cf_zero_ending,initial,coupled_accepted,prediction_mse,100,0.25140168176050925,0.0008747585228655227,,,,,,,
cf_zero_ending,initial,coupled_accepted,negative_prediction_fraction,100,0.0,0.0,,,,,,,
cf_zero_ending,projected_initial,coupled_accepted,treatment_0,100,-0.3848844091324478,0.01133678796909884,-0.35,-0.034884409132447815,0.011336787969098839,0.1180706372672483,0.007969158081250226,0.013940675384694123,0.001881847146273312
cf_zero_ending,projected_initial,coupled_accepted,FEV10_0,100,-0.1923164014140629,0.002386965475655675,-0.18,-0.012316401414062842,0.002386965475655675,0.02675362700284897,0.001967878565127177,0.0007157565578075695,0.00010529577823662826
cf_zero_ending,projected_initial,coupled_accepted,treatment_1,100,0.09860504640999367,0.015887175296873387,0.05,0.04860504640999369,0.015887175296873387,0.16537920694259742,0.012916139123946586,0.027350282088962462,0.004272121690157083
cf_zero_ending,projected_initial,coupled_accepted,FEV10_1,100,0.10705112009580686,0.00308604066907412,0.08,0.027051120095806867,0.00308604066907412,0.040921927527238146,0.003270881821433703,0.001674604152544531,0.0002677015776937414
cf_zero_ending,projected_initial,coupled_accepted,nu0,100,0.2885113836852984,0.0016049331156377804,0.4,-0.11148861631470167,0.0016049331156377804,0.11262644799525628,0.0015779767044961964,0.01268471678802817,0.0003554438224933335
cf_zero_ending,projected_initial,coupled_accepted,nu1,100,0.10292729414258721,0.000898002775396611,0.0,0.10292729414258721,0.000898002775396611,0.10331438606985983,0.0008988122809274289,0.010673862368992048,0.0001857204779921354
cf_zero_ending,projected_initial,coupled_accepted,theta,100,-0.012563068018408651,0.0005999642301318936,0.0,-0.012563068018408651,0.0005999642301318936,0.013909220995494324,0.0006048320159233912,0.00019346642870150013,1.682548434925758e-05
cf_zero_ending,projected_initial,coupled_accepted,cumulative_relative_0,100,1.054519587324356,0.009154067094245195,1.0,0.05451958732435598,0.009154067094245195,0.10615216858004552,0.007362756508474575,0.011268282894246404,0.0015631451402028408
cf_zero_ending,projected_initial,coupled_accepted,baseline_relative_ISE_0,100,0.03266361267628077,0.0023105669835953094,,,,,,,
cf_zero_ending,projected_initial,coupled_accepted,cumulative_relative_1,100,4.430953455887857,0.19684062094146293,1.0,3.4309534558878574,0.19684062094146293,3.950609875915145,0.3117393023372267,15.607318391678275,2.4631207330486897
cf_zero_ending,projected_initial,coupled_accepted,baseline_relative_ISE_1,100,28.41284557059207,5.8144922766195215,,,,,,,
cf_zero_ending,projected_initial,coupled_accepted,prediction_mse,100,0.25140168176050925,0.0008747585228655227,,,,,,,
cf_zero_ending,projected_initial,coupled_accepted,negative_prediction_fraction,100,0.0,0.0,,,,,,,
cf_zero_ending,coupled,coupled_accepted,treatment_0,100,-0.36357396664730574,0.010746581493320558,-0.35,-0.013573966647305863,0.010746581493320558,0.10778527235205923,0.007420011055123957,0.011617664936007584,0.0015995358248636522
cf_zero_ending,coupled,coupled_accepted,FEV10_0,100,-0.18192021553218293,0.0022916980904193604,-0.18,-0.00192021553218292,0.0022916980904193604,0.022882818037024615,0.0017163904688610586,0.0005236233613155791,7.855170155886194e-05
cf_zero_ending,coupled,coupled_accepted,treatment_1,100,0.05151830673606336,0.012193325208221893,0.05,0.0015183067360633534,0.012193325208221893,0.12133155417721006,0.009006314004181346,0.01472134603905726,0.002185500151070589
cf_zero_ending,coupled,coupled_accepted,FEV10_1,100,0.080648748438213,0.002370855916120551,0.08,0.0006487484382129864,0.0023708559161205512,0.023598637550957507,0.001565632888671642,0.0005568956942614618,7.389360615524138e-05
cf_zero_ending,coupled,coupled_accepted,nu0,100,0.3887782159486545,0.013304910486539659,0.4,-0.011221784051345518,0.013304910486539659,0.13285696105106234,0.01292943613077003,0.017650972099723494,0.003435531184875824
cf_zero_ending,coupled,coupled_accepted,nu1,100,0.028943717057599138,0.0036428221199944753,0.0,0.028943717057599138,0.0036428221199944753,0.046384091064766354,0.005415065842005969,0.0021514839039045376,0.0005023458142746211
cf_zero_ending,coupled,coupled_accepted,theta,100,0.011351622785778368,0.0065530207868811875,0.0,0.011351622785778368,0.0065530207868811875,0.06618251583135079,0.0045705321064685115,0.0043801254017669985,0.0006049786269880986
cf_zero_ending,coupled,coupled_accepted,cumulative_relative_0,100,0.9762677873671375,0.00763029809858295,1.0,-0.023732212632862657,0.00763029809858295,0.07954333017105851,0.005995323216784487,0.006327141374702027,0.0009537759482298022
cf_zero_ending,coupled,coupled_accepted,baseline_relative_ISE_0,100,0.020922183723940266,0.0012083913717168854,,,,,,,
cf_zero_ending,coupled,coupled_accepted,cumulative_relative_1,100,1.0923698816942038,0.016407780805288902,1.0,0.0923698816942037,0.016407780805288905,0.18757533651492533,0.017103464052732577,0.03518450686868748,0.006416376050524484
cf_zero_ending,coupled,coupled_accepted,baseline_relative_ISE_1,100,0.09575722673511212,0.013799277707140576,,,,,,,
cf_zero_ending,coupled,coupled_accepted,prediction_mse,100,0.16916289665797582,0.0007839675556436754,,,,,,,
cf_zero_ending,coupled,coupled_accepted,negative_prediction_fraction,100,0.0,0.0,,,,,,,
cf_near_rank,initial,certified_initial,treatment_0,100,-0.3237300193130448,0.01412968266696495,-0.35,0.02626998068695523,0.01412968266696495,0.14302187657815443,0.00960857223867513,0.02045525717993684,0.0027484720656241507
cf_near_rank,initial,certified_initial,FEV10_0,100,-0.1661231684078567,0.0031346722395578495,-0.18,0.013876831592143321,0.0031346722395578495,0.034137329859447334,0.0022150243123773357,0.0011653572899327147,0.00015123003119664125
cf_near_rank,initial,certified_initial,treatment_1,100,0.06823484357969199,0.01865575069747326,0.05,0.018234843579691986,0.018655750697473265,0.18651588644112052,0.012860732476674937,0.034788175894916964,0.004797461836338266
cf_near_rank,initial,certified_initial,FEV10_1,100,0.09656761606849928,0.0031681828322784058,0.08,0.016567616068499262,0.0031681828322784058,0.03561160998338623,0.0029788584295076482,0.0012681867656088137,0.00021216388917469757
cf_near_rank,initial,certified_initial,nu0,100,0.3634997890649625,0.00276629415529875,1.8680300111,-1.5045302220350378,0.0027662941552987494,1.5047819692463125,0.0027597998935658943,2.26436877496881,0.0083057942371317
cf_near_rank,initial,certified_initial,nu1,100,0.08868206377225384,0.0007471918125681602,0.014191105775,0.07449095799725383,0.0007471918125681602,0.07486103184047596,0.0007376386064055845,0.005604174088220756,0.00011044077440178556
cf_near_rank,initial,certified_initial,theta,100,-0.02869715404538515,0.0006247617755244415,-0.14653539946886407,0.11783824542347894,0.0006247617755244415,0.1180020952560739,0.000625009257554794,0.01392449448482354,0.00014750480389181766
cf_near_rank,initial,certified_initial,cumulative_relative_0,100,0.9164566037546378,0.008767398125680408,1.0,-0.08354339624536213,0.00876739812568041,0.12078641801019616,0.006829320555364542,0.014589358775733838,0.001649778334651773
cf_near_rank,initial,certified_initial,baseline_relative_ISE_0,100,0.03282128938440962,0.0020042044723068034,,,,,,,
cf_near_rank,initial,certified_initial,cumulative_relative_1,100,2.608317528862269,0.06008119668957797,1.0,1.6083175288622689,0.06008119668957797,1.7158235757254177,0.0678119674429238,2.9440505430151584,0.23270674490978624
cf_near_rank,initial,certified_initial,baseline_relative_ISE_1,100,4.2998452346706335,0.40001711176219334,,,,,,,
cf_near_rank,initial,certified_initial,prediction_mse,100,0.6047593669727902,0.00670449210066147,,,,,,,
cf_near_rank,initial,certified_initial,negative_prediction_fraction,100,0.0,0.0,,,,,,,
cf_near_rank,projected_initial,certified_initial,treatment_0,100,-0.3237300193130448,0.01412968266696495,-0.35,0.02626998068695523,0.01412968266696495,0.14302187657815443,0.00960857223867513,0.02045525717993684,0.0027484720656241507
cf_near_rank,projected_initial,certified_initial,FEV10_0,100,-0.1661231684078567,0.0031346722395578495,-0.18,0.013876831592143321,0.0031346722395578495,0.034137329859447334,0.0022150243123773357,0.0011653572899327147,0.00015123003119664125
cf_near_rank,projected_initial,certified_initial,treatment_1,100,0.06823484357969199,0.01865575069747326,0.05,0.018234843579691986,0.018655750697473265,0.18651588644112052,0.012860732476674937,0.034788175894916964,0.004797461836338266
cf_near_rank,projected_initial,certified_initial,FEV10_1,100,0.09656761606849928,0.0031681828322784058,0.08,0.016567616068499262,0.0031681828322784058,0.03561160998338623,0.0029788584295076482,0.0012681867656088137,0.00021216388917469757
cf_near_rank,projected_initial,certified_initial,nu0,100,0.3634997890649624,0.0027662941552987494,1.8680300111,-1.5045302220350378,0.0027662941552987477,1.5047819692463125,0.0027597998935658934,2.26436877496881,0.008305794237131698
cf_near_rank,projected_initial,certified_initial,nu1,100,0.08868206377225386,0.0007471918125681601,0.014191105775,0.07449095799725383,0.0007471918125681602,0.07486103184047596,0.0007376386064055844,0.005604174088220756,0.00011044077440178553
cf_near_rank,projected_initial,certified_initial,theta,100,-0.02869715404538515,0.0006247617755244415,-0.14653539946886407,0.11783824542347893,0.0006247617755244415,0.1180020952560739,0.000625009257554794,0.01392449448482354,0.00014750480389181766
cf_near_rank,projected_initial,certified_initial,cumulative_relative_0,100,0.9164566037546378,0.008767398125680408,1.0,-0.08354339624536213,0.00876739812568041,0.12078641801019616,0.006829320555364542,0.014589358775733838,0.001649778334651773
cf_near_rank,projected_initial,certified_initial,baseline_relative_ISE_0,100,0.03282128938440962,0.0020042044723068034,,,,,,,
cf_near_rank,projected_initial,certified_initial,cumulative_relative_1,100,2.608317528862269,0.06008119668957797,1.0,1.6083175288622689,0.06008119668957797,1.7158235757254177,0.0678119674429238,2.9440505430151584,0.23270674490978624
cf_near_rank,projected_initial,certified_initial,baseline_relative_ISE_1,100,4.2998452346706335,0.40001711176219334,,,,,,,
cf_near_rank,projected_initial,certified_initial,prediction_mse,100,0.6047593669727902,0.00670449210066147,,,,,,,
cf_near_rank,projected_initial,certified_initial,negative_prediction_fraction,100,0.0,0.0,,,,,,,
cf_near_rank,fallback,certified_initial,treatment_0,100,-0.3370219125457542,0.014771677411203646,-0.35,0.012978087454245819,0.014771677411203646,0.14754820789998027,0.00991989573656277,0.0217704736544958,0.002927325676968983
cf_near_rank,fallback,certified_initial,FEV10_0,100,-0.1734441388715836,0.003386383691524103,-0.18,0.006555861128416384,0.003386383691524103,0.03432595477551792,0.0022591334605684054,0.0011782711712509013,0.00015509382599866077
cf_near_rank,fallback,certified_initial,treatment_1,100,0.049245468478167076,0.013144657123302896,0.05,-0.0007545315218329171,0.0131446571233029,0.130789863505732,0.00809588196119377,0.017105988395848006,0.002117718593326102
cf_near_rank,fallback,certified_initial,FEV10_1,100,0.07817382444320917,0.0023836249185873117,0.08,-0.0018261755567908267,0.0023836249185873117,0.023786971742169004,0.0020905233533395906,0.0005658200246627466,9.945443986446645e-05
cf_near_rank,fallback,certified_initial,nu0,100,1.488092183425684,0.03290011092330578,1.8680300111,-0.37993782767431655,0.03290011092330578,0.5015097860218634,0.023092540023957518,0.2515120654756952,0.0231622696122325
cf_near_rank,fallback,certified_initial,nu1,100,0.01325255363127109,0.0008582551475689471,0.014191105775,-0.0009385521437289142,0.0008582551475689471,0.008590952686462023,0.0011483000994730482,7.380446806102905e-05,1.9729983648865184e-05
cf_near_rank,fallback,certified_initial,theta,100,-0.1224125065350341,0.0046114343758209084,-0.14653539946886407,0.02412289293382995,0.0046114343758209084,0.05183802983085678,0.0048172376421787315,0.0026871813367447977,0.0004994322171951746
cf_near_rank,fallback,certified_initial,cumulative_relative_0,100,0.9726631551820701,0.010286841431530693,1.0,-0.027336844817929872,0.010286841431530693,0.10594052407699221,0.006810332236474473,0.011223394641707766,0.0014429803325410803
cf_near_rank,fallback,certified_initial,baseline_relative_ISE_0,100,0.028533517891103064,0.0017869152033562791,,,,,,,
cf_near_rank,fallback,certified_initial,cumulative_relative_1,100,0.9923441011494978,0.01250119565555799,1.0,-0.007655898850502124,0.01250119565555799,0.12462071327128878,0.007562251894324447,0.015530322176244771,0.0018848264500157346
cf_near_rank,fallback,certified_initial,baseline_relative_ISE_1,100,0.045184618220198425,0.003223782414866218,,,,,,,
cf_near_rank,fallback,certified_initial,prediction_mse,100,0.519355025466819,0.006681537035111274,,,,,,,
cf_near_rank,fallback,certified_initial,negative_prediction_fraction,100,0.0,0.0,,,,,,,
cf_near_rank,initial,coupled_accepted,treatment_0,100,-0.3237300193130448,0.01412968266696495,-0.35,0.02626998068695523,0.01412968266696495,0.14302187657815443,0.00960857223867513,0.02045525717993684,0.0027484720656241507
cf_near_rank,initial,coupled_accepted,FEV10_0,100,-0.1661231684078567,0.0031346722395578495,-0.18,0.013876831592143321,0.0031346722395578495,0.034137329859447334,0.0022150243123773357,0.0011653572899327147,0.00015123003119664125
cf_near_rank,initial,coupled_accepted,treatment_1,100,0.06823484357969199,0.01865575069747326,0.05,0.018234843579691986,0.018655750697473265,0.18651588644112052,0.012860732476674937,0.034788175894916964,0.004797461836338266
cf_near_rank,initial,coupled_accepted,FEV10_1,100,0.09656761606849928,0.0031681828322784058,0.08,0.016567616068499262,0.0031681828322784058,0.03561160998338623,0.0029788584295076482,0.0012681867656088137,0.00021216388917469757
cf_near_rank,initial,coupled_accepted,nu0,100,0.3634997890649625,0.00276629415529875,1.8680300111,-1.5045302220350378,0.0027662941552987494,1.5047819692463125,0.0027597998935658943,2.26436877496881,0.0083057942371317
cf_near_rank,initial,coupled_accepted,nu1,100,0.08868206377225384,0.0007471918125681602,0.014191105775,0.07449095799725383,0.0007471918125681602,0.07486103184047596,0.0007376386064055845,0.005604174088220756,0.00011044077440178556
cf_near_rank,initial,coupled_accepted,theta,100,-0.02869715404538515,0.0006247617755244415,-0.14653539946886407,0.11783824542347894,0.0006247617755244415,0.1180020952560739,0.000625009257554794,0.01392449448482354,0.00014750480389181766
cf_near_rank,initial,coupled_accepted,cumulative_relative_0,100,0.9164566037546378,0.008767398125680408,1.0,-0.08354339624536213,0.00876739812568041,0.12078641801019616,0.006829320555364542,0.014589358775733838,0.001649778334651773
cf_near_rank,initial,coupled_accepted,baseline_relative_ISE_0,100,0.03282128938440962,0.0020042044723068034,,,,,,,
cf_near_rank,initial,coupled_accepted,cumulative_relative_1,100,2.608317528862269,0.06008119668957797,1.0,1.6083175288622689,0.06008119668957797,1.7158235757254177,0.0678119674429238,2.9440505430151584,0.23270674490978624
cf_near_rank,initial,coupled_accepted,baseline_relative_ISE_1,100,4.2998452346706335,0.40001711176219334,,,,,,,
cf_near_rank,initial,coupled_accepted,prediction_mse,100,0.6047593669727902,0.00670449210066147,,,,,,,
cf_near_rank,initial,coupled_accepted,negative_prediction_fraction,100,0.0,0.0,,,,,,,
cf_near_rank,projected_initial,coupled_accepted,treatment_0,100,-0.3237300193130448,0.01412968266696495,-0.35,0.02626998068695523,0.01412968266696495,0.14302187657815443,0.00960857223867513,0.02045525717993684,0.0027484720656241507
cf_near_rank,projected_initial,coupled_accepted,FEV10_0,100,-0.1661231684078567,0.0031346722395578495,-0.18,0.013876831592143321,0.0031346722395578495,0.034137329859447334,0.0022150243123773357,0.0011653572899327147,0.00015123003119664125
cf_near_rank,projected_initial,coupled_accepted,treatment_1,100,0.06823484357969199,0.01865575069747326,0.05,0.018234843579691986,0.018655750697473265,0.18651588644112052,0.012860732476674937,0.034788175894916964,0.004797461836338266
cf_near_rank,projected_initial,coupled_accepted,FEV10_1,100,0.09656761606849928,0.0031681828322784058,0.08,0.016567616068499262,0.0031681828322784058,0.03561160998338623,0.0029788584295076482,0.0012681867656088137,0.00021216388917469757
cf_near_rank,projected_initial,coupled_accepted,nu0,100,0.3634997890649624,0.0027662941552987494,1.8680300111,-1.5045302220350378,0.0027662941552987477,1.5047819692463125,0.0027597998935658934,2.26436877496881,0.008305794237131698
cf_near_rank,projected_initial,coupled_accepted,nu1,100,0.08868206377225386,0.0007471918125681601,0.014191105775,0.07449095799725383,0.0007471918125681602,0.07486103184047596,0.0007376386064055844,0.005604174088220756,0.00011044077440178553
cf_near_rank,projected_initial,coupled_accepted,theta,100,-0.02869715404538515,0.0006247617755244415,-0.14653539946886407,0.11783824542347893,0.0006247617755244415,0.1180020952560739,0.000625009257554794,0.01392449448482354,0.00014750480389181766
cf_near_rank,projected_initial,coupled_accepted,cumulative_relative_0,100,0.9164566037546378,0.008767398125680408,1.0,-0.08354339624536213,0.00876739812568041,0.12078641801019616,0.006829320555364542,0.014589358775733838,0.001649778334651773
cf_near_rank,projected_initial,coupled_accepted,baseline_relative_ISE_0,100,0.03282128938440962,0.0020042044723068034,,,,,,,
cf_near_rank,projected_initial,coupled_accepted,cumulative_relative_1,100,2.608317528862269,0.06008119668957797,1.0,1.6083175288622689,0.06008119668957797,1.7158235757254177,0.0678119674429238,2.9440505430151584,0.23270674490978624
cf_near_rank,projected_initial,coupled_accepted,baseline_relative_ISE_1,100,4.2998452346706335,0.40001711176219334,,,,,,,
cf_near_rank,projected_initial,coupled_accepted,prediction_mse,100,0.6047593669727902,0.00670449210066147,,,,,,,
cf_near_rank,projected_initial,coupled_accepted,negative_prediction_fraction,100,0.0,0.0,,,,,,,
cf_near_rank,coupled,coupled_accepted,treatment_0,100,-0.3370219125457542,0.014771677411203646,-0.35,0.012978087454245819,0.014771677411203646,0.14754820789998027,0.00991989573656277,0.0217704736544958,0.002927325676968983
cf_near_rank,coupled,coupled_accepted,FEV10_0,100,-0.1734441388715836,0.003386383691524103,-0.18,0.006555861128416384,0.003386383691524103,0.03432595477551792,0.0022591334605684054,0.0011782711712509013,0.00015509382599866077
cf_near_rank,coupled,coupled_accepted,treatment_1,100,0.049245468478167076,0.013144657123302896,0.05,-0.0007545315218329171,0.0131446571233029,0.130789863505732,0.00809588196119377,0.017105988395848006,0.002117718593326102
cf_near_rank,coupled,coupled_accepted,FEV10_1,100,0.07817382444320917,0.0023836249185873117,0.08,-0.0018261755567908267,0.0023836249185873117,0.023786971742169004,0.0020905233533395906,0.0005658200246627466,9.945443986446645e-05
cf_near_rank,coupled,coupled_accepted,nu0,100,1.488092183425684,0.03290011092330578,1.8680300111,-0.37993782767431655,0.03290011092330578,0.5015097860218634,0.023092540023957518,0.2515120654756952,0.0231622696122325
cf_near_rank,coupled,coupled_accepted,nu1,100,0.01325255363127109,0.0008582551475689471,0.014191105775,-0.0009385521437289142,0.0008582551475689471,0.008590952686462023,0.0011483000994730482,7.380446806102905e-05,1.9729983648865184e-05
cf_near_rank,coupled,coupled_accepted,theta,100,-0.1224125065350341,0.0046114343758209084,-0.14653539946886407,0.02412289293382995,0.0046114343758209084,0.05183802983085678,0.0048172376421787315,0.0026871813367447977,0.0004994322171951746
cf_near_rank,coupled,coupled_accepted,cumulative_relative_0,100,0.9726631551820701,0.010286841431530693,1.0,-0.027336844817929872,0.010286841431530693,0.10594052407699221,0.006810332236474473,0.011223394641707766,0.0014429803325410803
cf_near_rank,coupled,coupled_accepted,baseline_relative_ISE_0,100,0.028533517891103064,0.0017869152033562791,,,,,,,
cf_near_rank,coupled,coupled_accepted,cumulative_relative_1,100,0.9923441011494978,0.01250119565555799,1.0,-0.007655898850502124,0.01250119565555799,0.12462071327128878,0.007562251894324447,0.015530322176244771,0.0018848264500157346
cf_near_rank,coupled,coupled_accepted,baseline_relative_ISE_1,100,0.045184618220198425,0.003223782414866218,,,,,,,
cf_near_rank,coupled,coupled_accepted,prediction_mse,100,0.519355025466819,0.006681537035111274,,,,,,,
cf_near_rank,coupled,coupled_accepted,negative_prediction_fraction,100,0.0,0.0,,,,,,,
cf_rank_one,initial,certified_initial,treatment_0,200,-0.33902450107521276,0.010566929370208745,-0.35,0.010975498924787228,0.010566929370208745,0.14946839412842122,0.006664943461992158,0.02234080084332906,0.001992396792441376
cf_rank_one,initial,certified_initial,FEV10_0,200,-0.16798821262535912,0.002160546308062837,-0.18,0.012011787374640872,0.002160546308062837,0.03275984043674647,0.0012877108041437987,0.0010732071454410891,8.437040094485066e-05
cf_rank_one,initial,certified_initial,treatment_1,200,0.047161549690933155,0.012744240541516615,0.05,-0.002838450309066842,0.012744240541516615,0.17980204261682944,0.009221051519475268,0.03232877452918415,0.003315927796553344
